# alpha	beta	int	d	sig	s_int	s_d	s_sig
-2.105060e+00	1.434010e+00	4.181040e-01	1.177704e+00	3.500000e-02	6.304805e+00	3.208037e+02	3.750713e-01
-2.037230e+00	1.482910e+00	4.174661e-12	1.147240e+00	2.247519e-02	nan	nan	nan
-1.970400e+00	1.531900e+00	1.677796e-02	1.173469e+00	2.071052e-04	4.088402e-03	1.408757e-04	1.967611e-04
-2.166650e+00	1.529180e+00	2.837221e-02	1.174042e+00	1.430578e-03	5.783948e-03	8.358666e-04	5.358777e-04
-2.094510e+00	1.570790e+00	2.258225e-02	1.174003e+00	8.247626e-04	3.695189e-03	4.259091e-04	2.890407e-04
1.118790e+00	1.529460e+00	2.140038e-02	1.172498e+00	4.365611e-05	6.769830e+02	1.583712e+02	2.994409e+01
9.232340e-01	1.511680e+00	2.729120e-02	1.169581e+00	3.255351e-03	1.491817e-02	3.518060e-03	3.247700e-03
9.993480e-01	1.477420e+00	2.614398e-11	1.196587e+00	1.599585e-02	2.082109e-02	4.251272e+06	9.664044e+05
1.075480e+00	1.443900e+00	2.194090e-02	1.173317e+00	9.276140e-04	3.552700e-03	4.332699e-04	3.214607e-04
8.808730e-01	1.406570e+00	2.863712e-02	1.172626e+00	1.272542e-04	5.057252e-03	1.001138e-04	1.360987e-04
9.609440e-01	1.379690e+00	3.766661e-02	1.173175e+00	1.542739e-03	4.916607e-03	1.038753e-03	4.881356e-04
1.041330e+00	1.354180e+00	7.707029e-02	1.174134e+00	1.250746e-03	5.791597e-03	3.612178e-04	1.930492e-04
2.331380e+00	1.273280e+00	2.364510e-01	1.174108e+00	2.192433e-03	1.146919e-02	5.553507e-04	2.521080e-04
2.246040e+00	1.255580e+00	2.804294e-01	1.174386e+00	1.694598e-03	1.208562e-02	2.581093e-04	1.499267e-04
2.160310e+00	1.240130e+00	4.387027e-01	1.174312e+00	1.555366e-03	1.581204e-02	1.792639e-04	9.400067e-05
2.353310e+00	1.161940e+00	2.214777e-01	1.174927e+00	1.563814e-03	9.758002e-03	2.158330e-04	1.336838e-04
2.263020e+00	1.151930e+00	2.496199e-01	1.174450e+00	1.624692e-03	1.057673e-02	2.136106e-04	1.343563e-04
2.172610e+00	1.145000e+00	3.743676e-01	1.174187e+00	1.416626e-03	1.347882e-02	1.742417e-04	9.461064e-05
2.365110e+00	1.049210e+00	7.648288e-02	1.174091e+00	1.435457e-03	6.702366e-03	5.075717e-04	2.557703e-04
2.269040e+00	1.047210e+00	1.080470e-01	1.173804e+00	1.898837e-03	6.544235e-03	5.967507e-04	2.755945e-04
2.173560e+00	1.049180e+00	1.300367e-01	1.174347e+00	1.590293e-03	8.579264e-03	4.443647e-04	2.388323e-04
2.365120e+00	9.359960e-01	5.368874e-02	1.172138e+00	9.569196e-05	6.283186e-03	7.825316e-05	5.602374e-05
2.262260e+00	9.425120e-01	8.790365e-02	1.173216e+00	2.230414e-03	8.235083e-03	9.960806e-04	4.763061e-04
2.161350e+00	9.539130e-01	8.979789e-02	1.172818e+00	1.420257e-03	7.173123e-03	3.786686e-04	2.417467e-04
2.350380e+00	8.233460e-01	1.852508e-01	1.171896e+00	2.163963e-03	9.979818e-03	6.269484e-04	2.723697e-04
2.239690e+00	8.391340e-01	1.634542e-01	1.171809e+00	1.432444e-03	8.719824e-03	2.746281e-04	1.459028e-04
2.133300e+00	8.606710e-01	1.321962e-01	1.171216e+00	1.466625e-03	7.390974e-03	2.774577e-04	1.700306e-04
-2.381780e+00	1.345850e+00	7.964541e-02	1.199594e+00	4.190072e-03	1.426667e-01	6.422767e-02	1.876176e-02
-2.319010e+00	1.401920e+00	8.729952e-03	1.172958e+00	4.329404e-05	3.301343e+01	2.837612e+00	2.178699e+01
-2.257800e+00	1.458290e+00	3.460808e-02	1.173775e+00	8.034019e-03	1.924172e-02	1.849362e-01	2.338116e-02
-2.453950e+00	1.434070e+00	2.567644e-02	1.173349e+00	6.447050e-04	4.562429e-03	2.984842e-04	3.467368e-04
-2.386110e+00	1.482960e+00	2.456473e-02	1.173597e+00	7.849817e-04	4.453584e-03	4.559915e-04	3.367371e-04
-2.319280e+00	1.531950e+00	1.501845e-02	1.173744e+00	7.002322e-04	2.923469e-03	3.709707e-04	3.475775e-04
-2.515530e+00	1.529250e+00	2.145836e-02	1.171167e+00	6.569542e-04	8.110927e-03	5.717415e-04	7.590039e-04
6.982140e-01	1.570750e+00	1.575978e-02	1.172740e+00	8.258923e-07	1.361851e+08	2.594983e+07	2.123767e+06
7.699210e-01	1.529410e+00	1.928246e-02	1.173680e+00	2.562292e-04	2.657546e-03	1.115043e-04	1.111100e-04
5.743680e-01	1.511600e+00	6.043208e-03	1.175347e+00	4.759597e-06	3.065880e+07	5.055120e+06	7.684196e+06
6.504870e-01	1.477350e+00	1.653303e-02	1.173558e+00	1.193308e-03	5.387427e-03	1.454884e-03	8.404806e-04
7.266190e-01	1.443850e+00	1.437068e-02	1.171614e+00	2.293000e-05	2.623841e+07	3.671673e+06	1.357301e+07
5.320190e-01	1.406490e+00	2.210435e-02	1.172112e+00	6.191114e-07	1.263788e+08	1.999371e+07	2.205973e+06
6.120950e-01	1.379620e+00	4.890727e-02	1.171700e+00	1.031411e-03	5.699592e-03	3.089837e-04	2.554135e-04
6.924880e-01	1.354120e+00	4.158155e-02	1.173923e+00	1.941648e-03	5.160831e-03	1.280955e-03	5.780048e-04
1.982250e+00	1.273260e+00	2.864030e-01	1.174746e+00	1.858315e-03	1.355993e-02	4.133875e-04	1.880644e-04
1.896920e+00	1.255560e+00	2.250542e-01	1.174423e+00	1.530014e-03	1.159763e-02	2.288365e-04	1.468251e-04
1.811180e+00	1.240120e+00	1.697232e-01	1.174439e+00	1.435782e-03	1.178063e-02	3.789834e-04	2.007408e-04
2.004180e+00	1.161920e+00	4.483344e-01	1.174575e+00	1.350058e-03	1.615734e-02	1.355666e-04	9.205052e-05
1.913890e+00	1.151910e+00	3.288491e-01	1.174452e+00	1.636981e-03	1.225841e-02	1.977170e-04	1.214016e-04
1.823480e+00	1.144980e+00	1.556262e-01	1.174696e+00	2.114968e-03	1.053347e-02	7.424789e-04	3.101575e-04
2.015970e+00	1.049190e+00	1.650876e-01	1.174582e+00	1.830007e-03	9.667599e-03	5.013930e-04	2.366946e-04
1.919900e+00	1.047190e+00	1.340537e-01	1.174224e+00	1.348526e-03	8.806622e-03	2.882499e-04	1.824736e-04
1.824420e+00	1.049160e+00	1.001593e-01	1.173939e+00	1.690337e-03	7.128221e-03	5.060109e-04	2.600702e-04
2.015980e+00	9.359730e-01	3.051582e-02	1.171310e+00	1.256310e-03	6.323227e-03	6.852917e-04	5.910881e-04
1.913120e+00	9.424920e-01	5.233322e-02	1.174301e+00	1.031673e-03	6.316715e-03	3.516318e-04	2.295818e-04
1.812210e+00	9.538970e-01	4.717826e-02	1.174222e+00	4.896878e-04	5.920878e-03	1.666094e-04	1.368198e-04
2.001230e+00	8.233230e-01	5.276459e-02	1.172561e+00	9.960669e-04	5.906763e-03	2.991801e-04	2.485118e-04
1.890540e+00	8.391150e-01	5.420534e-02	1.172689e+00	1.483863e-03	6.427428e-03	6.987219e-04	4.066318e-04
1.784150e+00	8.606550e-01	4.809735e-02	1.173188e+00	1.601099e-03	5.644231e-03	8.056692e-04	4.235810e-04
-2.730890e+00	1.345820e+00	2.395108e-02	1.185462e+00	4.600287e-04	1.757503e+09	8.259121e+07	1.975306e+07
-2.668120e+00	1.401890e+00	3.649524e-02	1.172883e+00	7.985407e-04	6.916570e-03	4.008743e-04	3.454553e-04
-2.606920e+00	1.458260e+00	3.537722e-03	1.198462e+00	1.519625e-05	5.252538e+08	1.480482e+08	4.002664e+07
-2.803060e+00	1.434040e+00	1.320019e-02	1.174278e+00	9.589117e-04	4.572356e-03	9.859656e-04	7.642012e-04
-2.735230e+00	1.482930e+00	nan	nan	nan	nan	nan	nan
-2.668390e+00	1.531920e+00	2.730731e-02	1.172967e+00	3.752020e-03	1.270968e-02	4.372095e-03	3.357582e-03
-2.864650e+00	1.529220e+00	4.419518e-03	1.173170e+00	2.170910e-05	4.621049e+07	1.757447e+07	1.895406e+07
3.490960e-01	1.570780e+00	nan	nan	nan	nan	nan	nan
4.208020e-01	1.529440e+00	1.664898e-02	1.173031e+00	5.839520e-04	3.179368e-03	3.385826e-04	3.112400e-04
2.252490e-01	1.511640e+00	1.468042e-02	1.173904e+00	3.282546e-04	4.921842e-03	3.880633e-04	2.755725e-04
3.013670e-01	1.477380e+00	3.451239e-12	1.157526e+00	1.657852e-02	nan	nan	nan
3.774980e-01	1.443880e+00	1.038983e-02	1.173155e+00	9.467759e-04	4.038730e-03	8.761646e-04	7.542840e-04
1.828990e-01	1.406520e+00	2.423208e-02	1.172605e+00	4.508902e-03	1.119228e-02	3.681205e-02	7.378477e-03
2.629730e-01	1.379660e+00	1.536982e-02	1.173572e+00	6.869352e-04	3.355424e-03	4.693459e-04	3.629673e-04
3.433650e-01	1.354150e+00	3.409603e-02	1.174054e+00	1.528935e-03	6.071560e-03	1.316681e-03	6.513530e-04
1.633130e+00	1.273190e+00	5.786867e-02	1.174210e+00	1.405872e-03	6.952775e-03	6.826683e-04	3.732542e-04
1.547790e+00	1.255490e+00	8.476871e-02	1.172900e+00	1.135904e-05	4.593136e+08	2.047489e+07	6.788156e+06
1.462050e+00	1.240050e+00	1.399545e-01	1.173304e+00	7.496447e-04	1.231421e-02	1.817012e-04	1.452264e-04
1.655050e+00	1.161850e+00	6.331466e-02	1.174927e+00	1.243844e-03	7.373670e-03	5.407245e-04	2.998865e-04
1.564760e+00	1.151840e+00	1.138083e-01	1.174291e+00	1.320386e-03	8.157780e-03	3.273145e-04	1.812451e-04
1.474350e+00	1.144910e+00	1.364702e-01	1.173597e+00	1.342132e-03	9.114374e-03	2.722011e-04	1.720279e-04
1.666850e+00	1.049120e+00	3.221046e-02	1.173124e+00	9.919646e-04	6.633398e-03	5.420328e-04	4.652517e-04
1.570780e+00	1.047120e+00	2.546830e-02	1.173749e+00	1.265495e-03	4.944331e-03	9.489205e-04	5.607714e-04
1.475290e+00	1.049100e+00	1.072985e-01	1.173912e+00	1.381146e-03	7.776520e-03	3.850127e-04	2.285796e-04
1.666860e+00	9.359030e-01	3.219723e-02	1.173895e+00	2.856918e-03	8.630851e-03	3.208595e-03	1.888140e-03
1.563990e+00	9.424230e-01	2.868059e-02	1.173994e+00	1.185711e-03	6.014069e-03	9.246457e-04	5.498157e-04
1.463070e+00	9.538300e-01	6.709555e-02	1.173253e+00	1.091289e-03	6.709211e-03	3.431614e-04	2.235437e-04
1.652110e+00	8.232530e-01	2.751280e-07	1.182985e+00	3.246014e-02	5.843387e+01	8.443905e+07	6.155938e+07
1.541410e+00	8.390460e-01	3.654058e-02	1.173231e+00	1.551123e-03	5.956380e-03	1.067134e-03	5.808705e-04
1.435010e+00	8.605890e-01	8.005860e-02	1.171527e+00	7.185733e-04	6.876669e-03	1.717916e-04	1.620067e-04
-3.080000e+00	1.345810e+00	5.694373e-02	1.159398e+00	7.056847e-03	5.932358e-02	1.453071e-01	2.299505e-02
-3.017230e+00	1.401890e+00	3.467621e-02	1.167403e+00	3.901051e-03	1.868818e-02	6.317272e-03	4.440760e-03
-2.956030e+00	1.458260e+00	1.601363e-11	1.191373e+00	5.872071e-05	9.753481e+00	9.807894e+07	3.433606e+07
3.131020e+00	1.434020e+00	1.709670e-02	1.191399e+00	3.932008e-03	3.772174e-02	1.608242e-02	1.215632e-02
-3.084340e+00	1.482920e+00	nan	nan	nan	nan	nan	nan
-3.017510e+00	1.531910e+00	nan	nan	nan	nan	nan	nan
3.069420e+00	1.529200e+00	nan	nan	nan	nan	nan	nan
-2.262700e-05	1.570790e+00	2.094185e+00	1.206492e+00	3.500000e-02	nan	nan	nan
7.168070e-02	1.529450e+00	1.360347e-02	1.173615e+00	6.580685e-07	1.186533e+07	4.046593e+06	4.590114e+06
-1.238730e-01	1.511660e+00	nan	nan	nan	nan	nan	nan
-4.775800e-02	1.477400e+00	nan	nan	nan	nan	nan	nan
2.837040e-02	1.443890e+00	nan	nan	nan	nan	nan	nan
-1.662310e-01	1.406550e+00	1.564897e-02	1.172236e+00	3.326243e-04	4.483119e-03	2.548012e-04	4.517257e-04
-8.615830e-02	1.379670e+00	1.101232e-02	1.172274e+00	3.204816e-04	nan	nan	nan
-5.768530e-03	1.354160e+00	3.117754e-02	1.173490e+00	1.790963e-03	1.074313e-02	1.066332e-03	1.005619e-03
1.284000e+00	1.273360e+00	2.356810e-01	1.173984e+00	1.429582e-03	1.250734e-02	2.232193e-04	1.480144e-04
1.198660e+00	1.255660e+00	4.111996e-01	1.173975e+00	2.073516e-03	1.398063e-02	2.590030e-04	1.380090e-04
1.112920e+00	1.240230e+00	4.987099e-01	1.174066e+00	1.606555e-03	2.041719e-02	2.479317e-04	1.267571e-04
1.305910e+00	1.162020e+00	3.241722e-01	1.175200e+00	2.192767e-03	1.333824e-02	5.130718e-04	2.023641e-04
1.215620e+00	1.152010e+00	5.156355e-01	1.173604e+00	1.493753e-03	1.721760e-02	1.460039e-04	9.814873e-05
1.125210e+00	1.145090e+00	5.444100e-01	1.174154e+00	1.924999e-03	1.681481e-02	2.133709e-04	1.053649e-04
1.317690e+00	1.049290e+00	1.408142e-01	1.174238e+00	1.481748e-03	9.125285e-03	2.938167e-04	1.737228e-04
1.221620e+00	1.047290e+00	2.083533e-01	1.173720e+00	1.437081e-03	1.108061e-02	2.298191e-04	1.610610e-04
1.126150e+00	1.049270e+00	1.838954e-01	1.173966e+00	1.790235e-03	8.700815e-03	3.725573e-04	1.816728e-04
1.317680e+00	9.360670e-01	4.104757e-02	1.172409e+00	8.341115e-04	7.559069e-03	4.017494e-04	4.425483e-04
1.214830e+00	9.425950e-01	8.910765e-02	1.173936e+00	1.603395e-03	7.949368e-03	5.467909e-04	2.969581e-04
1.113930e+00	9.540070e-01	1.013165e-01	1.172774e+00	1.270343e-03	7.818865e-03	2.961942e-04	2.162043e-04
1.302920e+00	8.234190e-01	5.745047e-02	1.171756e+00	1.026514e-03	7.414011e-03	3.405702e-04	3.140308e-04
1.192240e+00	8.392190e-01	9.778331e-02	1.172869e+00	1.531648e-03	8.620038e-03	4.487450e-04	2.679805e-04
1.085860e+00	8.607670e-01	9.030199e-02	1.171631e+00	1.465733e-03	8.113665e-03	4.918210e-04	2.907507e-04
2.854030e+00	1.345740e+00	nan	nan	nan	nan	nan	nan
2.916810e+00	1.401810e+00	2.060747e-02	1.173187e+00	3.170308e-05	5.674077e+05	4.152168e+04	3.382386e+05
2.978020e+00	1.458170e+00	nan	nan	nan	nan	nan	nan
2.781880e+00	1.433960e+00	1.652885e-02	1.172200e+00	3.656716e-04	7.261414e-03	4.657605e-04	6.441536e-04
2.849710e+00	1.482850e+00	7.651435e-12	1.143815e+00	1.253038e-03	nan	nan	nan
2.916550e+00	1.531830e+00	1.286719e-02	1.167761e+00	1.869282e-05	3.272565e+03	9.212704e+02	1.458656e+02
2.720300e+00	1.529150e+00	3.365031e-02	1.173474e+00	1.703293e-03	1.018186e-02	1.172236e-03	9.454707e-04
2.792450e+00	1.570740e+00	1.834047e-02	1.168144e+00	8.415507e-03	1.885500e-02	3.780098e-01	4.495612e-02
-2.774280e-01	1.529520e+00	9.011959e-03	1.174661e+00	3.833465e-03	8.494970e-03	4.630570e-02	1.094126e-02
-4.729790e-01	1.511700e+00	nan	nan	nan	nan	nan	nan
-3.968580e-01	1.477460e+00	3.445621e-02	1.175261e+00	9.445986e-04	7.158968e-03	6.003956e-04	3.537181e-04
-3.207240e-01	1.443960e+00	nan	nan	nan	nan	nan	nan
-5.153170e-01	1.406580e+00	1.161508e-02	1.175402e+00	5.197984e-03	2.061496e-02	2.317304e-02	1.185055e-02
-4.352400e-01	1.379720e+00	1.851392e-02	1.173146e+00	2.394866e-04	5.507580e-03	2.145140e-04	2.696837e-04
-3.548470e-01	1.354220e+00	2.301352e-02	1.174491e+00	1.034163e-03	3.801885e-03	5.159526e-04	3.797143e-04
9.349390e-01	1.273260e+00	1.466207e-01	1.174485e+00	1.728100e-03	9.258662e-03	4.336532e-04	2.184675e-04
8.495990e-01	1.255570e+00	1.168921e-01	1.173833e+00	1.447510e-03	9.339282e-03	4.193238e-04	2.459095e-04
7.638640e-01	1.240130e+00	2.145009e-01	1.173341e+00	1.205393e-03	1.250591e-02	1.951688e-04	1.446193e-04
9.568560e-01	1.161930e+00	2.621734e-01	1.174484e+00	1.651361e-03	1.259003e-02	2.588462e-04	1.545481e-04
8.665670e-01	1.151920e+00	2.259483e-01	1.174473e+00	1.655239e-03	1.009009e-02	2.872063e-04	1.478872e-04
7.761560e-01	1.144990e+00	2.133877e-01	1.173681e+00	1.686389e-03	1.146596e-02	3.931665e-04	2.049035e-04
9.686480e-01	1.049200e+00	1.354704e-01	1.174197e+00	2.155743e-03	8.806927e-03	8.357968e-04	3.238100e-04
8.725760e-01	1.047200e+00	7.485917e-02	1.173754e+00	1.534637e-03	6.401334e-03	5.978262e-04	3.351354e-04
7.770950e-01	1.049180e+00	1.496414e-01	1.174201e+00	1.973115e-03	8.762142e-03	5.379082e-04	2.454786e-04
9.686470e-01	9.359780e-01	6.304260e-02	1.173375e+00	2.659185e-03	9.550326e-03	1.340766e-03	7.848893e-04
8.657850e-01	9.425010e-01	3.663042e-02	1.171704e+00	1.731974e-04	6.296070e-03	1.342357e-04	1.493606e-04
7.648760e-01	9.539090e-01	6.389393e-02	1.173453e+00	1.235339e-03	5.547117e-03	3.658699e-04	2.327933e-04
9.538940e-01	8.233290e-01	1.400740e-01	1.172570e+00	1.476673e-03	8.450613e-03	3.160649e-04	1.687165e-04
8.432030e-01	8.391240e-01	1.466459e-01	1.172020e+00	1.877105e-03	8.968731e-03	5.546656e-04	2.688782e-04
7.368150e-01	8.606690e-01	1.144154e-01	1.172214e+00	2.100195e-03	8.003022e-03	9.816843e-04	3.783018e-04
2.504990e+00	1.345780e+00	2.835856e-02	1.174874e+00	6.001325e-04	5.887762e-03	3.373453e-04	2.939029e-04
2.567760e+00	1.401860e+00	2.227971e-02	1.173444e+00	5.354852e-06	8.031002e+06	1.569154e+06	2.168283e+06
2.628960e+00	1.458220e+00	3.152482e-02	1.173324e+00	2.309798e-04	5.926615e-03	1.420555e-04	1.829896e-04
2.432820e+00	1.434000e+00	7.495981e-03	1.172512e+00	8.428081e-05	3.113825e+01	1.066953e+01	7.220305e+01
2.500650e+00	1.482890e+00	1.937803e-02	1.170924e+00	1.271348e-05	1.605649e+08	4.143776e+07	8.286026e+06
2.567490e+00	1.531880e+00	1.612828e-02	1.174621e+00	2.751957e-05	1.028711e+08	6.626862e+06	9.036640e+06
2.371230e+00	1.529180e+00	3.592107e-10	1.142406e+00	1.992153e-02	5.694835e-01	2.101825e+07	2.133665e+07
2.443380e+00	1.570780e+00	2.059918e-02	1.173457e+00	1.624981e-03	4.707345e-03	1.255811e-03	8.981463e-04
-6.265020e-01	1.529480e+00	2.611444e-02	1.172669e+00	8.428786e-04	4.398117e-03	3.857897e-04	3.424612e-04
-8.220540e-01	1.511670e+00	5.520042e-01	1.208068e+00	3.500000e-02	nan	nan	nan
-7.459360e-01	1.477420e+00	3.287898e-02	1.173017e+00	1.094613e-03	9.939282e-03	6.218624e-04	7.933975e-04
-6.698050e-01	1.443910e+00	5.988973e-03	1.172640e+00	1.394817e-03	3.144368e-03	3.292074e-03	1.689552e-03
-8.644030e-01	1.406560e+00	2.446487e-12	1.149098e+00	1.878247e-03	nan	nan	nan
-7.843290e-01	1.379690e+00	2.124149e-02	1.172027e+00	3.439411e-05	6.526474e+02	7.603406e+01	7.410778e+02
-7.039370e-01	1.354190e+00	2.361728e-02	1.174653e+00	1.080065e-03	3.331020e-03	5.291348e-04	3.479846e-04
5.860740e-01	1.273160e+00	3.354830e-01	1.173558e+00	1.709237e-03	1.410701e-02	2.061470e-04	1.281745e-04
5.007320e-01	1.255460e+00	4.719503e-01	1.174388e+00	1.836778e-03	1.936804e-02	2.759710e-04	1.405520e-04
4.149950e-01	1.240010e+00	4.124462e-01	1.174138e+00	1.750297e-03	1.758818e-02	2.992874e-04	1.453007e-04
6.080000e-01	1.161820e+00	6.394736e-01	1.175309e+00	2.309680e-03	1.804345e-02	3.219494e-04	1.322750e-04
5.177080e-01	1.151810e+00	6.984284e-01	1.173735e+00	1.785520e-03	2.072482e-02	1.484580e-04	1.047036e-04
4.272930e-01	1.144880e+00	5.611631e-01	1.174548e+00	1.955337e-03	1.752123e-02	2.576746e-04	1.207485e-04
6.198040e-01	1.049090e+00	2.389806e-01	1.174126e+00	1.975908e-03	1.069241e-02	4.088475e-04	1.913161e-04
5.237270e-01	1.047090e+00	2.498458e-01	1.174895e+00	2.372398e-03	1.251294e-02	7.691932e-04	2.819859e-04
4.282390e-01	1.049060e+00	2.185595e-01	1.174135e+00	1.752707e-03	1.025846e-02	3.468628e-04	1.688112e-04
6.198160e-01	9.358740e-01	9.718445e-02	1.174069e+00	1.271442e-03	6.968860e-03	3.154180e-04	1.955810e-04
5.169450e-01	9.423900e-01	8.510408e-02	1.174146e+00	2.130285e-03	7.362232e-03	1.159749e-03	4.530170e-04
4.160270e-01	9.537920e-01	4.576241e-02	1.173662e+00	1.329885e-03	6.495348e-03	7.419894e-04	4.600079e-04
6.050760e-01	8.232240e-01	8.830874e-02	1.172721e+00	1.443340e-03	6.275913e-03	3.835196e-04	2.149562e-04
4.943720e-01	8.390120e-01	4.746927e-02	1.172763e+00	1.049950e-03	5.693415e-03	4.215324e-04	2.972627e-04
3.879710e-01	8.605500e-01	4.692053e-02	1.173909e+00	1.660381e-03	6.166158e-03	1.152182e-03	5.657542e-04
2.156120e+00	1.345860e+00	2.482235e-02	1.174361e+00	6.479153e-04	5.958322e-03	4.863594e-04	3.558522e-04
2.218890e+00	1.401940e+00	2.958098e-02	1.173310e+00	9.509751e-04	4.310676e-03	4.051051e-04	2.829679e-04
2.280080e+00	1.458310e+00	2.066753e-02	1.173905e+00	1.290869e-03	4.975593e-03	1.179195e-03	6.220857e-04
2.083950e+00	1.434070e+00	1.424936e-02	1.175216e+00	4.818849e-05	4.904507e+02	3.410429e+01	6.694368e+00
2.151770e+00	1.482970e+00	2.628119e-02	1.171995e+00	2.350903e-05	8.377244e+07	1.065916e+07	9.965879e+06
2.218600e+00	1.531960e+00	1.929620e-02	1.173401e+00	1.075577e-03	3.211243e-03	6.538541e-04	4.061165e-04
2.022350e+00	1.529240e+00	1.748308e-02	1.171641e+00	4.123104e-05	1.769484e+02	4.977309e+01	1.008736e+02
-1.047100e+00	1.570750e+00	7.325385e-11	1.209051e+00	3.060994e-02	8.324473e-02	9.492406e+06	3.372051e+05
-9.753950e-01	1.529400e+00	1.451124e-02	1.173621e+00	6.269698e-04	2.513563e-03	3.051500e-04	2.959758e-04
-1.170950e+00	1.511620e+00	5.138905e-02	1.179344e+00	9.401922e-03	2.900396e-02	3.301676e-01	3.331836e-02
-1.094840e+00	1.477360e+00	3.409800e-02	1.174314e+00	2.979672e-03	1.158319e-02	8.385260e-03	2.849700e-03
-1.018710e+00	1.443840e+00	2.069508e-03	1.140721e+00	1.229144e-05	5.130342e+07	2.474499e+07	1.530027e+07
-1.213310e+00	1.406510e+00	2.632304e-02	1.173589e+00	7.803341e-04	4.411211e-03	3.672253e-04	3.025849e-04
-1.133240e+00	1.379630e+00	2.992727e-02	1.171316e+00	3.736823e-05	2.141127e+03	2.963501e+02	6.954709e+02
-1.052850e+00	1.354120e+00	4.424138e-02	1.174224e+00	1.746081e-03	4.604115e-03	9.740958e-04	4.472924e-04
2.368510e-01	1.273290e+00	9.130014e-02	1.174649e+00	1.794939e-03	7.863596e-03	7.104704e-04	3.485677e-04
1.515120e-01	1.255590e+00	8.736093e-02	1.175197e+00	1.539404e-03	8.200248e-03	5.687629e-04	3.301607e-04
6.577760e-02	1.240150e+00	7.900060e-02	1.173366e+00	1.422016e-03	8.862899e-03	5.361717e-04	3.430993e-04
2.587680e-01	1.161950e+00	1.861852e-01	1.174265e+00	1.523295e-03	1.155181e-02	2.641215e-04	1.784449e-04
1.684800e-01	1.151940e+00	1.384889e-01	1.173663e+00	1.214197e-03	1.073177e-02	2.630300e-04	2.225449e-04
7.807000e-02	1.145020e+00	1.274800e-01	1.173453e+00	1.406670e-03	1.018819e-02	4.672002e-04	2.914833e-04
2.705600e-01	1.049220e+00	9.399195e-02	1.174281e+00	1.868326e-03	1.022403e-02	9.660598e-04	4.662833e-04
1.744900e-01	1.047220e+00	9.290300e-02	1.174953e+00	1.194453e-03	7.244593e-03	3.123476e-04	1.842167e-04
7.901020e-02	1.049200e+00	7.382117e-02	1.173563e+00	1.573900e-03	7.188598e-03	5.505863e-04	3.096145e-04
2.705610e-01	9.360030e-01	3.951803e-02	1.173325e+00	1.037015e-03	6.347339e-03	4.447214e-04	4.014683e-04
1.677000e-01	9.425250e-01	2.465607e-02	1.173431e+00	9.576922e-04	5.239552e-03	7.109293e-04	4.667079e-04
6.679290e-02	9.539330e-01	5.319745e-02	1.173874e+00	1.655902e-03	9.266483e-03	1.570232e-03	7.772910e-04
2.558080e-01	8.233540e-01	2.630987e-02	1.172091e+00	5.844869e-04	5.278499e-03	3.177650e-04	3.671850e-04
1.451190e-01	8.391490e-01	4.012809e-02	1.173290e+00	1.257017e-03	5.411158e-03	6.203062e-04	3.927773e-04
3.873310e-02	8.606920e-01	4.666284e-02	1.171929e+00	1.217942e-03	6.728292e-03	7.750008e-04	4.628201e-04
1.806890e+00	1.345790e+00	5.609635e-10	1.140653e+00	3.241282e-02	7.785882e+00	2.063864e+07	5.049902e+07
1.869670e+00	1.401860e+00	2.614788e-02	1.173786e+00	1.068478e-03	1.333118e-02	1.052493e-03	8.318654e-04
1.930870e+00	1.458220e+00	2.654888e-02	1.173734e+00	1.927289e-03	2.383125e-01	1.016499e-03	1.448460e-03
1.734730e+00	1.434010e+00	3.052292e-02	1.172118e+00	1.581608e-03	9.585909e-03	1.390760e-03	1.458763e-03
1.802560e+00	1.482900e+00	2.826134e-02	1.174303e+00	3.144861e-03	1.351727e-02	1.340870e-02	3.999805e-03
1.869400e+00	1.531880e+00	2.279281e-02	1.173818e+00	2.794907e-03	7.550579e-03	7.486424e-03	2.353338e-03
1.673140e+00	1.529190e+00	2.384869e-02	1.173731e+00	1.397264e-03	5.895886e-03	1.585555e-03	8.657410e-04
1.745290e+00	1.570780e+00	2.837007e-02	1.173191e+00	1.008966e-03	5.249883e-03	6.489966e-04	3.954270e-04
-1.324590e+00	1.529470e+00	1.924596e-02	1.170228e+00	2.405646e-03	6.253515e-03	4.838486e-03	2.111366e-03
-1.520140e+00	1.511660e+00	1.346074e-02	1.172860e+00	1.105381e-03	5.279352e-03	1.333725e-03	1.204047e-03
-1.444020e+00	1.477410e+00	3.159246e-02	1.172029e+00	3.111556e-04	6.800474e-03	2.044185e-04	3.157122e-04
-1.367890e+00	1.443910e+00	2.562870e-02	1.173274e+00	2.470700e-03	9.261653e-03	2.294683e-03	1.707455e-03
-1.562490e+00	1.406550e+00	1.116624e-02	1.173645e+00	3.270449e-05	1.236233e+06	1.523460e+05	3.402126e+05
-1.482410e+00	1.379680e+00	1.739424e-08	1.208051e+00	3.002145e-02	1.308944e+01	5.375677e+08	3.050789e+07
-1.402020e+00	1.354180e+00	4.705569e-12	1.148986e+00	2.925251e-04	nan	nan	nan
-1.121280e-01	1.273290e+00	6.429147e-02	1.173144e+00	8.413982e-04	7.763820e-03	2.745406e-04	2.487947e-04
-1.974670e-01	1.255590e+00	1.804489e-01	1.174183e+00	1.284232e-03	1.063992e-02	2.466968e-04	1.508189e-04
