# alpha	beta	int	d	sig	s_int	s_d	s_sig
-2.515530e+00	1.529250e+00	nan	nan	nan	nan	nan	nan
6.982140e-01	1.570750e+00	2.105389e-02	9.439559e-01	2.204172e-05	1.906539e+14	8.626992e+10	2.530173e+10
7.699210e-01	1.529410e+00	5.778686e-03	9.116710e-01	2.230508e-06	1.711103e+08	2.961046e+07	6.221326e+06
5.743680e-01	1.511600e+00	2.192365e-02	9.089438e-01	1.484913e-04	8.153861e-03	2.032851e-04	2.254939e-04
6.504870e-01	1.477350e+00	nan	nan	nan	nan	nan	nan
7.266190e-01	1.443850e+00	8.736082e-01	9.358508e-01	3.500000e-02	nan	nan	nan
5.320190e-01	1.406490e+00	1.845434e-02	9.101014e-01	1.581655e-03	8.990840e-03	3.356810e-03	1.576106e-03
6.120950e-01	1.379620e+00	nan	nan	nan	nan	nan	nan
6.924880e-01	1.354120e+00	1.221210e-02	9.115111e-01	1.549309e-03	5.460694e-03	2.984571e-03	1.479194e-03
1.982250e+00	1.273260e+00	2.496726e-02	9.081726e-01	1.791404e-03	9.554426e-03	2.890837e-03	1.782151e-03
1.896920e+00	1.255560e+00	9.762191e-12	8.875226e-01	1.460736e-08	nan	nan	nan
1.811180e+00	1.240120e+00	5.539092e-02	9.082070e-01	6.629962e-04	1.139403e-02	3.371760e-04	3.511815e-04
2.004180e+00	1.161920e+00	4.406155e-02	9.129472e-01	3.840588e-03	3.183080e-02	5.672626e-03	3.804364e-03
1.913890e+00	1.151910e+00	5.734847e-09	9.142654e-01	3.286795e-02	3.878514e+00	1.805820e+07	8.258056e+06
1.823480e+00	1.144980e+00	3.808355e-02	9.087749e-01	1.489408e-03	6.770395e-03	9.754067e-04	5.695392e-04
2.015970e+00	1.049190e+00	8.687666e-02	9.168751e-01	8.359540e-03	1.164391e-01	2.972992e-02	9.107700e-03
1.919900e+00	1.047190e+00	nan	nan	nan	nan	nan	nan
1.824420e+00	1.049160e+00	6.188383e-13	8.816257e-01	1.001551e-02	nan	nan	nan
2.015980e+00	9.359730e-01	nan	nan	nan	nan	nan	nan
1.913120e+00	9.424920e-01	nan	nan	nan	nan	nan	nan
1.812210e+00	9.538970e-01	nan	nan	nan	nan	nan	nan
2.001230e+00	8.233230e-01	nan	nan	nan	nan	nan	nan
1.890540e+00	8.391150e-01	2.297555e-03	9.123663e-01	4.617510e-06	7.524114e+07	3.273221e+07	1.516518e+07
1.784150e+00	8.606550e-01	nan	nan	nan	nan	nan	nan
-2.730890e+00	1.345820e+00	3.330669e-15	9.312489e-01	3.405611e-07	nan	nan	nan
-2.668120e+00	1.401890e+00	7.470165e-03	9.083413e-01	1.557445e-03	9.637117e-03	1.093925e-02	5.942584e-03
-2.606920e+00	1.458260e+00	1.634311e-02	9.101435e-01	2.064163e-03	7.527290e-03	5.597416e-03	2.351200e-03
-2.803060e+00	1.434040e+00	4.012452e-01	9.280001e-01	3.500000e-02	nan	nan	nan
-2.735230e+00	1.482930e+00	3.946601e-02	9.065668e-01	7.303228e-04	9.880774e-03	5.025583e-04	4.794734e-04
-2.668390e+00	1.531920e+00	7.384133e-02	9.081232e-01	4.270914e-04	8.040151e-03	1.431845e-04	1.765097e-04
-2.864650e+00	1.529220e+00	5.987952e-02	9.085101e-01	1.948047e-03	1.249704e-02	2.124857e-03	9.367612e-04
3.490960e-01	1.570780e+00	7.119043e-02	9.103405e-01	2.950786e-03	1.224002e-02	5.533319e-03	1.666639e-03
4.208020e-01	1.529440e+00	8.687256e-02	9.088251e-01	7.698448e-04	8.240050e-03	2.121130e-04	1.956102e-04
2.252490e-01	1.511640e+00	6.599704e-02	9.110308e-01	9.822036e-04	8.921542e-03	4.063752e-04	2.982640e-04
3.013670e-01	1.477380e+00	4.970717e-02	9.116730e-01	1.273539e-03	9.980745e-03	9.062475e-04	5.295015e-04
3.774980e-01	1.443880e+00	4.094920e-02	9.102607e-01	1.218395e-03	5.802819e-03	5.947472e-04	3.844111e-04
1.828990e-01	1.406520e+00	5.083699e-02	9.098103e-01	2.348130e-03	1.245551e-02	4.684948e-03	1.676515e-03
2.629730e-01	1.379660e+00	3.698361e-02	9.104219e-01	4.427009e-04	6.147284e-03	2.014588e-04	1.806536e-04
3.433650e-01	1.354150e+00	1.978058e-02	9.116657e-01	1.280724e-03	6.395575e-03	1.829420e-03	1.002886e-03
1.633130e+00	1.273190e+00	1.272436e-01	9.088582e-01	4.010394e-04	1.216010e-02	1.267937e-04	1.252537e-04
1.547790e+00	1.255490e+00	1.276383e-01	9.093306e-01	1.513764e-03	1.373171e-02	5.871419e-04	3.189129e-04
1.462050e+00	1.240050e+00	7.786313e-02	9.139275e-01	7.489372e-03	6.637901e-02	2.424814e-01	3.064745e-02
1.655050e+00	1.161850e+00	5.394897e-02	9.103615e-01	1.380494e-03	1.636395e-02	8.639049e-04	8.014070e-04
1.564760e+00	1.151840e+00	5.074080e-02	9.101119e-01	4.862766e-04	7.119100e-03	1.970074e-04	1.898856e-04
1.474350e+00	1.144910e+00	3.759959e-02	9.086019e-01	1.371642e-03	7.995202e-03	1.125775e-03	6.980136e-04
1.666850e+00	1.049120e+00	nan	nan	nan	nan	nan	nan
1.570780e+00	1.047120e+00	1.950467e-02	9.191228e-01	6.995816e-05	1.388297e-02	3.258656e-04	2.577332e-04
1.475290e+00	1.049100e+00	9.255004e-03	9.372192e-01	3.475546e-05	8.640220e+02	8.837125e+01	1.376037e+02
1.666860e+00	9.359030e-01	nan	nan	nan	nan	nan	nan
1.563990e+00	9.424230e-01	1.280353e+00	8.754503e-01	2.179120e-08	5.599452e+04	3.584843e-09	1.977418e+06
1.463070e+00	9.538300e-01	nan	nan	nan	nan	nan	nan
1.652110e+00	8.232530e-01	nan	nan	nan	nan	nan	nan
1.541410e+00	8.390460e-01	1.581791e-02	9.213484e-01	2.144385e-04	2.567583e+06	5.240975e+05	9.948423e+04
1.435010e+00	8.605890e-01	nan	nan	nan	nan	nan	nan
-3.080000e+00	1.345810e+00	2.864107e-01	9.180221e-01	1.704355e-02	4.086970e+00	5.536955e-01	6.392357e-02
-3.017230e+00	1.401890e+00	4.796357e-02	9.051218e-01	1.121712e-02	9.988084e-02	1.377529e+00	1.243854e-01
-2.956030e+00	1.458260e+00	6.762180e-02	9.028079e-01	1.196591e-02	8.740348e-02	8.019102e-01	7.223735e-02
3.131020e+00	1.434020e+00	2.607452e-02	9.088791e-01	2.274049e-03	2.188084e-02	7.146970e-03	3.374868e-03
-3.084340e+00	1.482920e+00	2.624655e-02	9.086116e-01	2.516949e-03	1.225905e-02	7.730197e-03	2.838622e-03
-3.017510e+00	1.531910e+00	2.444546e-02	9.084826e-01	9.190934e-05	5.479455e-03	1.149261e-04	1.025166e-04
3.069420e+00	1.529200e+00	2.837256e-03	8.768357e-01	1.964016e-05	1.641394e+08	5.825127e+07	3.995966e+07
-2.262700e-05	1.570790e+00	5.001256e-02	9.086141e-01	3.057987e-03	1.379864e-02	7.942969e-03	2.389813e-03
7.168070e-02	1.529450e+00	2.165593e-02	9.097080e-01	1.245472e-03	6.184201e-03	1.383640e-03	7.798390e-04
-1.238730e-01	1.511660e+00	5.496734e-02	9.101552e-01	9.252486e-04	2.367948e-02	8.243946e-04	8.505805e-04
-4.775800e-02	1.477400e+00	4.540812e-13	9.220594e-01	4.976892e-03	nan	nan	nan
2.837040e-02	1.443890e+00	2.137547e-02	9.094038e-01	5.467360e-04	5.066358e-03	3.263367e-04	3.295636e-04
-1.662310e-01	1.406550e+00	1.965705e-02	9.103684e-01	2.034029e-03	1.288154e-02	7.028059e-03	3.206135e-03
-8.615830e-02	1.379670e+00	1.072305e-09	9.008281e-01	1.322722e-02	1.105648e-01	3.776749e+07	4.731271e+06
-5.768530e-03	1.354160e+00	2.333328e-02	9.075617e-01	1.938815e-05	2.511544e+07	3.911151e+06	8.938090e+06
1.284000e+00	1.273360e+00	2.165089e-02	9.102158e-01	2.786670e-06	8.254663e+07	3.826206e+06	4.878830e+06
1.198660e+00	1.255660e+00	6.098677e-12	8.843003e-01	9.586653e-03	nan	nan	nan
1.112920e+00	1.240230e+00	1.015029e-08	8.796754e-01	1.137963e-02	9.557827e-01	9.226539e+07	1.570366e+07
1.305910e+00	1.162020e+00	nan	nan	nan	nan	nan	nan
1.215620e+00	1.152010e+00	1.659129e-02	9.043384e-01	7.588007e-05	3.692878e+08	7.071053e+07	2.628502e+07
1.125210e+00	1.145090e+00	nan	nan	nan	nan	nan	nan
1.317690e+00	1.049290e+00	nan	nan	nan	nan	nan	nan
1.221620e+00	1.047290e+00	nan	nan	nan	nan	nan	nan
1.126150e+00	1.049270e+00	7.692043e-10	9.439622e-01	6.099730e-03	5.964259e-01	1.439758e+08	1.634516e+07
1.317680e+00	9.360670e-01	nan	nan	nan	nan	nan	nan
1.214830e+00	9.425950e-01	nan	nan	nan	nan	nan	nan
1.113930e+00	9.540070e-01	nan	nan	nan	nan	nan	nan
1.302920e+00	8.234190e-01	nan	nan	nan	nan	nan	nan
1.192240e+00	8.392190e-01	nan	nan	nan	nan	nan	nan
1.085860e+00	8.607670e-01	1.974497e-01	9.439760e-01	3.075411e-02	nan	nan	nan
2.854030e+00	1.345740e+00	nan	nan	nan	nan	nan	nan
2.916810e+00	1.401810e+00	1.960608e-02	9.095330e-01	1.155262e-03	6.573225e-03	1.824941e-03	1.095919e-03
2.978020e+00	1.458170e+00	2.750227e-02	9.096071e-01	2.090762e-03	8.191375e-03	3.418882e-03	1.525055e-03
2.781880e+00	1.433960e+00	9.495788e-02	9.030166e-01	1.058262e-03	8.127643e-01	1.331467e-02	9.303537e-03
2.849710e+00	1.482850e+00	3.172702e-02	9.068831e-01	3.286634e-05	2.049636e+01	1.930665e+00	1.305500e+01
2.916550e+00	1.531830e+00	8.997572e-02	9.092474e-01	1.545680e-03	8.062131e-03	6.179473e-04	3.069702e-04
2.720300e+00	1.529150e+00	3.505746e-01	9.285747e-01	1.807975e-02	1.630583e+00	2.790517e-01	7.258351e-02
2.792450e+00	1.570740e+00	9.761804e-02	9.098349e-01	5.300880e-04	9.207532e-03	1.409226e-04	1.449021e-04
-2.774280e-01	1.529520e+00	1.103121e-01	9.098725e-01	1.227135e-03	9.208705e-03	3.520801e-04	2.173384e-04
-4.729790e-01	1.511700e+00	3.039996e-02	9.098022e-01	1.780970e-03	9.657362e-03	2.218233e-03	1.202318e-03
-3.968580e-01	1.477460e+00	5.784971e-02	9.095533e-01	4.321557e-04	1.900331e-02	5.395027e-04	6.708184e-04
-3.207240e-01	1.443960e+00	2.585119e-02	9.095451e-01	7.279751e-04	4.829037e-03	4.461435e-04	3.815734e-04
-5.153170e-01	1.406580e+00	nan	nan	nan	nan	nan	nan
-4.352400e-01	1.379720e+00	1.117873e-02	9.099419e-01	9.371105e-04	5.550867e-03	1.139846e-03	9.974977e-04
-3.548470e-01	1.354220e+00	2.397302e-02	9.111441e-01	1.648450e-03	6.570805e-03	2.132248e-03	9.783296e-04
9.349390e-01	1.273260e+00	nan	nan	nan	nan	nan	nan
8.495990e-01	1.255570e+00	nan	nan	nan	nan	nan	nan
7.638640e-01	1.240130e+00	nan	nan	nan	nan	nan	nan
9.568560e-01	1.161930e+00	nan	nan	nan	nan	nan	nan
8.665670e-01	1.151920e+00	nan	nan	nan	nan	nan	nan
7.761560e-01	1.144990e+00	nan	nan	nan	nan	nan	nan
9.686480e-01	1.049200e+00	nan	nan	nan	nan	nan	nan
8.725760e-01	1.047200e+00	nan	nan	nan	nan	nan	nan
7.770950e-01	1.049180e+00	nan	nan	nan	nan	nan	nan
9.686470e-01	9.359780e-01	nan	nan	nan	nan	nan	nan
8.657850e-01	9.425010e-01	8.112457e-03	8.941466e-01	3.466611e-05	1.711565e+01	1.912877e+00	1.853820e+01
7.648760e-01	9.539090e-01	nan	nan	nan	nan	nan	nan
9.538940e-01	8.233290e-01	nan	nan	nan	nan	nan	nan
8.432030e-01	8.391240e-01	1.522388e+00	8.764870e-01	2.815934e-02	nan	nan	nan
7.368150e-01	8.606690e-01	2.168565e-02	9.074109e-01	8.715159e-07	2.924489e+08	4.897498e+07	6.239999e+06
2.504990e+00	1.345780e+00	nan	nan	nan	nan	nan	nan
2.567760e+00	1.401860e+00	nan	nan	nan	nan	nan	nan
2.628960e+00	1.458220e+00	5.739563e-02	9.193915e-01	1.151101e-02	2.261476e-01	8.108470e-02	2.013215e-02
2.432820e+00	1.434000e+00	nan	nan	nan	nan	nan	nan
2.500650e+00	1.482890e+00	nan	nan	nan	nan	nan	nan
2.567490e+00	1.531880e+00	nan	nan	nan	nan	nan	nan
2.371230e+00	1.529180e+00	nan	nan	nan	nan	nan	nan
2.443380e+00	1.570780e+00	nan	nan	nan	nan	nan	nan
-6.265020e-01	1.529480e+00	2.457368e-11	9.275386e-01	1.051871e-02	8.024917e-03	1.573695e+06	2.810663e+05
-8.220540e-01	1.511670e+00	3.270791e-02	9.111499e-01	3.536577e-03	1.624716e-02	2.375169e-02	5.551190e-03
-7.459360e-01	1.477420e+00	1.797816e-02	9.108605e-01	5.747046e-08	2.631082e+08	1.463494e+07	1.160374e+06
-6.698050e-01	1.443910e+00	5.232226e-01	9.446368e-01	3.147427e-02	7.839857e+00	4.173852e+00	6.446584e-01
-8.644030e-01	1.406560e+00	1.807305e-08	9.382871e-01	3.496662e-02	2.509078e+01	1.682738e+07	1.817475e+07
-7.843290e-01	1.379690e+00	nan	nan	nan	nan	nan	nan
-7.039370e-01	1.354190e+00	nan	nan	nan	nan	nan	nan
5.860740e-01	1.273160e+00	nan	nan	nan	nan	nan	nan
5.007320e-01	1.255460e+00	nan	nan	nan	nan	nan	nan
4.149950e-01	1.240010e+00	nan	nan	nan	nan	nan	nan
6.080000e-01	1.161820e+00	4.240400e-02	8.972530e-01	3.929765e-05	1.562853e+03	3.559155e+01	3.213682e+01
5.177080e-01	1.151810e+00	nan	nan	nan	nan	nan	nan
4.272930e-01	1.144880e+00	7.797816e-03	9.099369e-01	6.314125e-04	3.394104e-03	7.847050e-04	6.524197e-04
6.198040e-01	1.049090e+00	nan	nan	nan	nan	nan	nan
5.237270e-01	1.047090e+00	nan	nan	nan	nan	nan	nan
4.282390e-01	1.049060e+00	nan	nan	nan	nan	nan	nan
6.198160e-01	9.358740e-01	nan	nan	nan	nan	nan	nan
5.169450e-01	9.423900e-01	nan	nan	nan	nan	nan	nan
4.160270e-01	9.537920e-01	nan	nan	nan	nan	nan	nan
6.050760e-01	8.232240e-01	nan	nan	nan	nan	nan	nan
4.943720e-01	8.390120e-01	nan	nan	nan	nan	nan	nan
3.879710e-01	8.605500e-01	nan	nan	nan	nan	nan	nan
2.156120e+00	1.345860e+00	nan	nan	nan	nan	nan	nan
2.218890e+00	1.401940e+00	nan	nan	nan	nan	nan	nan
2.280080e+00	1.458310e+00	5.357936e-12	8.837359e-01	1.187523e-03	1.517216e-04	3.312736e+03	1.816187e+03
2.083950e+00	1.434070e+00	nan	nan	nan	nan	nan	nan
2.151770e+00	1.482970e+00	1.680845e-02	9.078946e-01	1.038690e-03	5.399043e-03	1.141100e-03	7.614920e-04
2.218600e+00	1.531960e+00	nan	nan	nan	nan	nan	nan
2.022350e+00	1.529240e+00	5.341775e-02	9.102002e-01	7.674592e-04	8.846463e-03	3.602261e-04	3.087979e-04
-1.047100e+00	1.570750e+00	7.919938e-02	9.095722e-01	1.313687e-03	7.554673e-03	4.846735e-04	2.831287e-04
-9.753950e-01	1.529400e+00	5.597010e-02	9.083611e-01	1.028052e-03	6.293459e-03	3.211594e-04	2.620831e-04
-1.170950e+00	1.511620e+00	1.121368e-01	9.100679e-01	1.424318e-03	1.054642e-02	5.197111e-04	2.870387e-04
-1.094840e+00	1.477360e+00	7.044286e-02	9.105454e-01	9.385514e-04	8.767386e-03	3.882819e-04	2.661237e-04
-1.018710e+00	1.443840e+00	4.340231e-02	9.098774e-01	3.695802e-03	9.088083e-03	8.910810e-03	2.359908e-03
-1.213310e+00	1.406510e+00	4.644958e-02	9.095582e-01	1.497459e-03	9.470692e-03	1.327369e-03	6.871771e-04
-1.133240e+00	1.379630e+00	1.885973e-02	9.085223e-01	3.242372e-06	1.163066e+08	1.078416e+07	1.015300e+06
-1.052850e+00	1.354120e+00	8.869520e-03	9.090932e-01	1.829075e-03	6.728431e-03	8.018256e-03	4.014943e-03
2.368510e-01	1.273290e+00	6.304461e-02	9.094766e-01	1.187162e-03	9.868778e-03	5.864773e-04	3.598630e-04
1.515120e-01	1.255590e+00	1.610954e-01	9.105742e-01	2.077533e-03	1.552320e-02	8.913019e-04	3.740062e-04
6.577760e-02	1.240150e+00	1.738971e-01	9.101031e-01	1.436911e-03	1.336095e-02	4.299814e-04	2.197181e-04
2.587680e-01	1.161950e+00	3.720792e-02	9.091014e-01	5.665212e-04	1.053843e-02	5.168453e-04	4.138730e-04
1.684800e-01	1.151940e+00	7.903515e-02	9.103937e-01	1.383738e-03	9.780703e-03	5.674462e-04	3.331812e-04
7.807000e-02	1.145020e+00	5.505898e-02	9.087264e-01	1.729601e-04	9.078406e-03	1.330672e-04	1.291228e-04
2.705600e-01	1.049220e+00	4.224192e-10	9.355943e-01	2.284936e-02	5.988521e-01	3.525472e+07	2.398224e+06
1.744900e-01	1.047220e+00	nan	nan	nan	nan	nan	nan
7.901020e-02	1.049200e+00	6.854915e-01	8.837762e-01	3.500000e-02	nan	nan	nan
2.705610e-01	9.360030e-01	nan	nan	nan	nan	nan	nan
1.677000e-01	9.425250e-01	nan	nan	nan	nan	nan	nan
6.679290e-02	9.539330e-01	nan	nan	nan	nan	nan	nan
2.558080e-01	8.233540e-01	nan	nan	nan	nan	nan	nan
1.451190e-01	8.391490e-01	1.585686e-02	9.327103e-01	3.929657e-04	1.368837e-02	9.052832e-04	1.803687e-03
3.873310e-02	8.606920e-01	4.150789e-01	8.891985e-01	3.500000e-02	nan	nan	nan
1.806890e+00	1.345790e+00	nan	nan	nan	nan	nan	nan
1.869670e+00	1.401860e+00	7.450263e-12	9.234262e-01	2.224143e-03	nan	nan	nan
1.930870e+00	1.458220e+00	3.050858e-02	9.082924e-01	1.853644e-03	1.370334e-02	1.800803e-03	1.981307e-03
1.734730e+00	1.434010e+00	7.881029e-01	9.438250e-01	2.674963e-02	nan	nan	nan
1.802560e+00	1.482900e+00	4.090677e-02	9.078375e-01	1.533969e-03	9.402264e-03	1.485551e-03	8.613649e-04
1.869400e+00	1.531880e+00	7.655393e-02	9.094199e-01	1.645688e-03	7.693805e-03	7.509874e-04	3.753301e-04
1.673140e+00	1.529190e+00	4.524804e-02	9.095415e-01	9.902387e-04	1.159317e-02	6.419560e-04	5.115192e-04
1.745290e+00	1.570780e+00	6.116974e-02	9.103370e-01	1.404744e-03	8.368865e-03	7.458969e-04	4.345820e-04
-1.324590e+00	1.529470e+00	1.386161e-01	9.097710e-01	1.348815e-03	8.866579e-03	3.054060e-04	1.721940e-04
-1.520140e+00	1.511660e+00	5.199834e-02	9.086804e-01	7.524826e-04	2.632242e-02	6.193471e-04	7.388168e-04
-1.444020e+00	1.477410e+00	6.386664e-02	9.111408e-01	2.959547e-05	4.242068e+02	1.038974e+01	1.315297e+01
-1.367890e+00	1.443910e+00	5.901042e-02	9.105120e-01	2.009312e-03	1.032134e-02	2.718125e-03	9.365747e-04
-1.562490e+00	1.406550e+00	2.302267e-08	8.773672e-01	3.219961e-02	5.355227e+01	1.487994e+08	3.052518e+07
-1.482410e+00	1.379680e+00	1.745102e-02	9.108269e-01	2.126554e-07	7.051059e+06	4.067079e+05	1.838155e+06
-1.402020e+00	1.354180e+00	2.423151e-02	9.100115e-01	3.070882e-05	3.590168e+02	1.405991e+01	2.461772e+01
-1.121280e-01	1.273290e+00	8.945266e-02	9.085289e-01	2.659325e-05	2.220163e+04	9.045408e+02	9.358612e+02
-1.974670e-01	1.255590e+00	3.295990e-02	9.089031e-01	7.329930e-05	6.360672e-03	9.919117e-05	8.335188e-05
-2.832010e-01	1.240150e+00	3.153805e-02	9.096428e-01	2.181062e-04	6.958575e-03	1.494137e-04	1.587562e-04
-9.020830e-02	1.161950e+00	3.003100e-02	9.100357e-01	1.351483e-03	8.639945e-03	1.395301e-03	8.287315e-04
-1.804950e-01	1.151940e+00	2.283755e-02	9.101816e-01	1.944091e-03	8.637380e-02	9.578000e-03	1.209810e-03
-2.709060e-01	1.145020e+00	1.371483e-02	9.081352e-01	6.772699e-04	5.203958e-03	7.686817e-04	5.587960e-04
-7.841240e-02	1.049230e+00	4.909539e-02	9.078526e-01	6.495852e-03	4.272547e-02	1.690528e-02	8.051342e-03
-1.744820e-01	1.047230e+00	nan	nan	nan	nan	nan	nan
-2.699620e-01	1.049200e+00	nan	nan	nan	nan	nan	nan
-7.840790e-02	9.360070e-01	nan	nan	nan	nan	nan	nan
-1.812690e-01	9.425270e-01	1.433103e-01	9.219503e-01	9.275008e-03	1.941378e-01	2.305921e-02	8.303728e-03
-2.821760e-01	9.539320e-01	nan	nan	nan	nan	nan	nan
-9.315520e-02	8.233580e-01	nan	nan	nan	nan	nan	nan
-2.038450e-01	8.391500e-01	nan	nan	nan	nan	nan	nan
-3.102320e-01	8.606900e-01	9.390932e-12	8.801345e-01	1.593420e-02	nan	nan	nan
1.457900e+00	1.345810e+00	9.898539e-02	8.991581e-01	9.639703e-03	1.737874e-01	5.730916e-02	2.834855e-02
1.520680e+00	1.401890e+00	1.476201e-02	9.101308e-01	1.572455e-03	4.628414e-02	8.323970e-03	1.834450e-03
1.581880e+00	1.458250e+00	2.511003e-02	9.093338e-01	3.112358e-05	1.590459e+00	1.525700e-01	1.064362e-01
1.385740e+00	1.434030e+00	2.528545e-02	9.079474e-01	1.362404e-03	1.155252e-02	1.474908e-03	8.843723e-04
1.453570e+00	1.482930e+00	2.998604e-02	9.079114e-01	2.250789e-03	9.673471e-03	4.553667e-03	2.081434e-03
1.520410e+00	1.531910e+00	1.780763e-02	9.062152e-01	1.796669e-05	1.611174e+02	4.520675e+01	8.791231e+00
1.324160e+00	1.529210e+00	4.173771e-09	9.366345e-01	1.726331e-02	1.134894e+00	3.888505e+06	1.822824e+06
-1.745290e+00	1.570780e+00	1.091549e-01	9.102040e-01	1.613853e-03	1.152109e-02	8.111576e-04	3.969308e-04
-1.673580e+00	1.529450e+00	6.722483e-02	9.092396e-01	9.829143e-04	8.169029e-03	4.115616e-04	2.575977e-04
-1.869130e+00	1.511640e+00	4.505176e-02	9.086379e-01	1.314133e-05	2.043152e+05	1.606283e+04	2.312043e+03
-1.793010e+00	1.477390e+00	1.011256e-01	9.108869e-01	1.024356e-03	1.047464e-02	3.453981e-04	2.242002e-04
-1.716880e+00	1.443880e+00	3.932783e-02	9.069429e-01	1.429891e-06	3.215973e+08	3.836523e+07	3.269066e+06
-1.911480e+00	1.406520e+00	2.734627e-02	9.336149e-01	3.096035e-03	8.106924e-02	3.740974e-02	2.403455e-02
-1.831400e+00	1.379660e+00	2.991133e-02	9.103479e-01	1.230167e-03	7.226951e-03	1.095641e-03	6.238475e-04
-1.751010e+00	1.354150e+00	1.638870e-02	9.094106e-01	2.847400e-05	3.236063e+02	2.062038e+01	2.608902e+01
-4.613560e-01	1.273190e+00	nan	nan	nan	nan	nan	nan
-5.466980e-01	1.255490e+00	2.427400e-01	9.448690e-01	2.482027e-02	2.591956e+00	2.561648e+02	8.504755e-02
-6.324350e-01	1.240060e+00	4.908043e-03	9.113050e-01	4.653858e-03	1.607817e-02	3.230231e-01	6.745509e-02
-4.394390e-01	1.161850e+00	nan	nan	nan	nan	nan	nan
-5.297300e-01	1.151840e+00	2.070466e-02	9.068485e-01	3.303710e-03	1.925177e-02	2.015598e-02	5.926665e-03
-6.201450e-01	1.144920e+00	8.311048e-03	9.094629e-01	3.517677e-04	8.236882e-03	1.081231e-03	1.258979e-03
-4.276460e-01	1.049120e+00	4.951585e-03	9.377801e-01	2.281828e-03	5.210783e-02	4.256664e-02	3.529433e-02
-5.237220e-01	1.047120e+00	nan	nan	nan	nan	nan	nan
-6.192070e-01	1.049100e+00	nan	nan	nan	nan	nan	nan
-4.276460e-01	9.359030e-01	nan	nan	nan	nan	nan	nan
-5.305150e-01	9.424260e-01	nan	nan	nan	nan	nan	nan
-6.314280e-01	9.538360e-01	nan	nan	nan	nan	nan	nan
-4.424010e-01	8.232540e-01	nan	nan	nan	nan	nan	nan
-5.530990e-01	8.390500e-01	6.878221e-03	8.835042e-01	7.973097e-06	1.660454e+08	4.334992e+07	5.298693e+06
-6.594940e-01	8.605960e-01	nan	nan	nan	nan	nan	nan
1.108710e+00	1.345780e+00	nan	nan	nan	nan	nan	nan
1.171480e+00	1.401860e+00	nan	nan	nan	nan	nan	nan
1.232680e+00	1.458230e+00	2.249822e-02	9.095762e-01	3.025604e-04	nan	nan	nan
1.036530e+00	1.434000e+00	nan	nan	nan	nan	nan	nan
1.104360e+00	1.482890e+00	2.045331e-02	9.081288e-01	6.255312e-03	2.775480e-02	2.211024e-01	3.417747e-02
1.171200e+00	1.531880e+00	1.634262e-02	9.091991e-01	7.875267e-08	1.305491e+08	8.558394e+06	1.158541e+06
9.749420e-01	1.529170e+00	8.923239e-02	8.750610e-01	1.442106e-02	3.788503e-01	1.680219e+00	5.544203e-01
1.047090e+00	1.570770e+00	1.794339e-02	9.066349e-01	3.109617e-08	4.539404e+08	1.264922e+08	5.580886e+05
-2.022800e+00	1.529480e+00	4.258908e-02	9.089366e-01	1.237655e-04	7.685021e-03	1.033109e-04	1.196827e-04
-2.218350e+00	1.511690e+00	nan	nan	nan	nan	nan	nan
-2.142240e+00	1.477430e+00	1.237888e+00	9.330601e-01	3.496204e-02	2.953705e+01	4.746375e+01	1.296819e+00
-2.066110e+00	1.443920e+00	4.147422e-02	9.120501e-01	1.169462e-02	4.568936e-02	8.879905e-01	7.306253e-02
-2.260710e+00	1.406580e+00	nan	nan	nan	nan	nan	nan
-2.180640e+00	1.379700e+00	nan	nan	nan	nan	nan	nan
-2.100250e+00	1.354190e+00	nan	nan	nan	nan	nan	nan
-8.101980e-01	1.273290e+00	2.207418e-02	9.120166e-01	1.664820e-03	1.546866e-02	5.892686e-03	2.243305e-03
-8.955360e-01	1.255590e+00	nan	nan	nan	nan	nan	nan
-9.812690e-01	1.240140e+00	nan	nan	nan	nan	nan	nan
-7.882730e-01	1.161950e+00	2.289030e-02	9.164734e-01	2.808227e-03	5.972179e-02	2.368298e-02	7.108325e-03
-8.785600e-01	1.151930e+00	nan	nan	nan	nan	nan	nan
-9.689700e-01	1.145010e+00	nan	nan	nan	nan	nan	nan
-7.764720e-01	1.049220e+00	5.576206e-12	8.805028e-01	3.046489e-05	nan	nan	nan
-8.725420e-01	1.047220e+00	nan	nan	nan	nan	nan	nan
-9.680230e-01	1.049190e+00	2.781353e-11	9.090408e-01	2.634854e-02	nan	nan	nan
-7.764620e-01	9.360030e-01	nan	nan	nan	nan	nan	nan
-8.793240e-01	9.425190e-01	nan	nan	nan	nan	nan	nan
-9.802320e-01	9.539210e-01	nan	nan	nan	nan	nan	nan
-7.912030e-01	8.233530e-01	nan	nan	nan	nan	nan	nan
-9.018940e-01	8.391410e-01	nan	nan	nan	nan	nan	nan
-1.008280e+00	8.606780e-01	nan	nan	nan	nan	nan	nan
7.598240e-01	1.345850e+00	nan	nan	nan	nan	nan	nan
8.225990e-01	1.401920e+00	nan	nan	nan	nan	nan	nan
8.838020e-01	1.458280e+00	nan	nan	nan	nan	nan	nan
6.876590e-01	1.434070e+00	nan	nan	nan	nan	nan	nan
7.554920e-01	1.482960e+00	nan	nan	nan	nan	nan	nan
8.223290e-01	1.531950e+00	9.972023e-13	9.429353e-01	2.183923e-03	3.485183e-01	4.605165e+06	1.067450e+06
